broad_id,name,canonical_smiles,clean_smiles
BRD-K77320845-001-01-2,secoisolariciresinol-diglucoside,COc1cc(C[C@@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)Cc2ccc(O)c(OC)c2)ccc1O,COc1cc(C[C@@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)Cc2ccc(O)c(OC)c2)ccc1O
BRD-K77345217-001-05-0,gallic-acid,OC(=O)c1cc(O)c(O)c(O)c1,O=C(O)c1cc(O)c(O)c(O)c1
BRD-K77396579-300-01-0,NVP-DPP728,O=C(CNCCNc1ccc(cn1)C#N)N1CCC[C@H]1C#N,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1
BRD-K77428767-001-01-7,UNC0224,COc1cc2c(NC3CCN(C)CC3)nc(nc2cc1OCCCN(C)C)N1CCCN(C)CC1,COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1OCCCN(C)C
BRD-K77432251-001-01-2,abafungin,Cc1ccc(Oc2ccccc2-c2csc(NC3=NCCCN3)n2)c(C)c1 |t:18|,Cc1ccc(Oc2ccccc2-c2csc(NC3=NCCCN3)n2)c(C)c1
BRD-K77474816-003-13-3,rauwolscine,COC(=O)[C@@H]1[C@@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2CC[C@@H]1O
BRD-K77484724-001-02-0,adefovir,Nc1ncnc2n(CCOCP(O)(O)=O)cnc12,Nc1ncnc2c1ncn2CCOCP(=O)(O)O
BRD-K77547509-001-03-3,ML179,FC(F)(F)c1cccc(c1)N1CCN(CC1)c1cc(=O)n(C2CCCCC2)c(=O)[nH]1,O=c1cc(N2CCN(c3cccc(C(F)(F)F)c3)CC2)[nH]c(=O)n1C1CCCCC1
BRD-K77548206-001-02-9,bitoscanate,S=C=Nc1ccc(cc1)N=C=S,S=C=Nc1ccc(N=C=S)cc1
BRD-K77552740-001-03-9,tiquizium,C[N@+]12CCCC[C@@H]1CCC(C2)=C(c1cccs1)c1cccs1,C[N@+]12CCCC[C@@H]1CCC(=C(c1cccs1)c1cccs1)C2
BRD-K77554836-001-11-6,triamcinolone,"C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO |c:14,t:10|",C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F
BRD-K77561571-001-01-1,topiroxostat,N#Cc1cc(ccn1)-c1nnc([nH]1)-c1ccncc1,N#Cc1cc(-c2nnc(-c3ccncc3)[nH]2)ccn1
BRD-K77564118-001-03-1,fenoverine,O=C(CN1CCN(Cc2ccc3OCOc3c2)CC1)N1c2ccccc2Sc2ccccc12,O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)N1c2ccccc2Sc2ccccc21
BRD-K77597856-003-02-5,detomidine,Cc1cccc(Cc2cnc[nH]2)c1C,Cc1cccc(Cc2cnc[nH]2)c1C
BRD-K77625799-001-07-7,vandetanib,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1
BRD-K77627880-001-03-2,A205804,Cc1ccc(Sc2cncc3sc(cc23)C(N)=O)cc1,Cc1ccc(Sc2cncc3sc(C(N)=O)cc23)cc1
BRD-K77634909-001-03-5,AEG3482,NS(=O)(=O)c1nn2cc(nc2s1)-c1ccccc1,NS(=O)(=O)c1nn2cc(-c3ccccc3)nc2s1
BRD-K77638923-001-02-0,CUDC-907,COc1ccc(cn1)-c1nc(N2CCOCC2)c2sc(CN(C)c3ncc(cn3)C(=O)NO)cc2n1,COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3n2)cn1
BRD-K77641333-003-26-3,naphazoline,C(C1=NCCN1)c1cccc2ccccc12 |t:1|,c1ccc2c(CC3=NCCN3)cccc2c1
BRD-K77677632-003-02-6,SB-200646,Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc12,Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc21
BRD-K77685957-300-08-3,dequalinium,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc12,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21
BRD-K77695569-001-29-2,tiabendazole,c1nc(cs1)-c1nc2ccccc2[nH]1,c1ccc2[nH]c(-c3cscn3)nc2c1
BRD-K77756533-001-01-4,"7,8,9,10-tetrahydroazepino[2,1-b]quinazolin-12(6H)-one",O=C1N2CCCCC=C2Nc2ccccc12 |c:7|,O=C1c2ccccc2NC2=CCCCCN12
BRD-K77758223-300-01-1,furamidine,NC(=N)c1ccc(cc1)-c1ccc(o1)-c1ccc(cc1)C(N)=N,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cc3)o2)cc1
BRD-K77771411-001-12-7,moxonidine,COc1nc(C)nc(Cl)c1NC1=NCCN1 |t:12|,COc1nc(C)nc(Cl)c1NC1=NCCN1
BRD-K77791657-001-01-1,3-deazaneplanocin-A,Nc1nccc2n(cnc12)[C@@H]1C=C(CO)[C@@H](O)[C@H]1O |t:13|,Nc1nccc2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O
BRD-K77793136-003-03-0,hydroxyfasudil,O=c1[nH]ccc2c(cccc12)S(=O)(=O)N1CCCNCC1,O=c1[nH]ccc2c(S(=O)(=O)N3CCCNCC3)cccc12
BRD-K77817104-001-02-9,N-(p-amylcinnamoyl)-anthranilic-acid,CCCCCc1ccc(\C=C\C(=O)Nc2ccccc2C(O)=O)cc1,CCCCCc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1
BRD-K77821588-050-01-7,azatadine,CN1CCC(CC1)=C1c2ccccc2CCc2cccnc12,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1
BRD-K77841042-001-11-7,brefeldin-A,"C[C@H]1CCC\C=C\[C@@H]2C[C@H](O)C[C@H]2[C@H](O)\C=C\C(=O)O1 |t:5,16|",C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](O)/C=C/C(=O)O1
BRD-K77867004-001-02-7,U-104,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(F)cc2)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(F)cc2)cc1
BRD-K77897005-001-02-9,ridinilazole,c1cc(ccn1)-c1nc2ccc(cc2[nH]1)-c1ccc2nc([nH]c2c1)-c1ccncc1,c1cc(-c2nc3ccc(-c4ccc5nc(-c6ccncc6)[nH]c5c4)cc3[nH]2)ccn1
BRD-K77908580-001-09-6,entinostat,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1
BRD-K77911775-003-01-8,ADX-10059,Cc1cc(C)c(N)c(n1)C#Cc1cccc(F)c1,Cc1cc(C)c(N)c(C#Cc2cccc(F)c2)n1
BRD-K77915400-001-01-6,TCN238,Nc1nccc(\C=C\c2ccccc2)n1,Nc1nccc(/C=C/c2ccccc2)n1
BRD-K77925998-050-14-3,quipazine,C1CN(CCN1)c1ccc2ccccc2n1,c1ccc2nc(N3CCNCC3)ccc2c1
BRD-K77943374-001-02-8,NVP-BVU972,Cn1cc(cn1)-c1ccc2ncc(Cc3ccc4ncccc4c3)n2n1,Cn1cc(-c2ccc3ncc(Cc4ccc5ncccc5c4)n3n2)cn1
BRD-K77947974-001-16-3,fluspirilene,Fc1ccc(cc1)C(CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1)c1ccc(F)cc1,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2
BRD-K77950083-001-02-5,UPF-1069,O=C(COc1cccc2c1cc[nH]c2=O)c1ccccc1,O=C(COc1cccc2c(=O)[nH]ccc12)c1ccccc1
BRD-K77951111-001-04-5,PD-81723,Cc1sc(N)c(C(=O)c2cccc(c2)C(F)(F)F)c1C,Cc1sc(N)c(C(=O)c2cccc(C(F)(F)F)c2)c1C
BRD-K77987382-001-13-2,mebendazole,COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c1ccccc1,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1
BRD-K77987496-011-01-9,ITI214,CN1C2=N[C@@H]3CCC[C@@H]3N2c2nn(Cc3ccc(cc3)-c3cccc(F)n3)c(Nc3ccccc3)c2C1=O |t:2|,CN1C(=O)c2c(nn(Cc3ccc(-c4cccc(F)n4)cc3)c2Nc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12
BRD-K78010432-001-20-7,furosemide,NS(=O)(=O)c1cc(C(O)=O)c(NCc2ccco2)cc1Cl,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
BRD-K78055238-001-01-8,LY2090314,Fc1cc2CN(CCn3cc(C4=C(C(=O)NC4=O)c4cnc5ccccn45)c(c1)c23)C(=O)N1CCCCC1 |t:11|,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2
BRD-K78061844-050-01-9,4-PPBP,C(CCc1ccccc1)CN1CCC(CC1)c1ccccc1,c1ccc(CCCCN2CCC(c3ccccc3)CC2)cc1
BRD-K78086729-001-02-7,GW-788388,O=C(NC1CCOCC1)c1ccc(cc1)-c1cc(ccn1)-c1c[nH]nc1-c1ccccn1,O=C(NC1CCOCC1)c1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1
BRD-K78092779-001-01-6,2'-C-methylguanosine,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c1[nH]c(N)nc2=O,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)nc(N)[nH]c21
BRD-K78096648-001-05-7,oxiperomide,O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1,O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1
BRD-K78097265-001-01-6,adelmidrol,OCCNC(=O)CCCCCCCC(=O)NCCO,O=C(CCCCCCCC(=O)NCCO)NCCO
BRD-K78113049-001-15-4,enoxacin,CCn1cc(C(O)=O)c(=O)c2cc(F)c(nc12)N1CCNCC1,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
BRD-K78118466-001-03-3,LY2157299,Cc1cccc(n1)-c1nn2CCCc2c1-c1ccnc2ccc(cc12)C(N)=O,Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1
BRD-K78122587-300-02-7,NNC-55-0396,CC(C)[C@H]1c2ccc(F)cc2CC[C@@]1(CCN(C)CCCc1nc2ccccc2[nH]1)OC(=O)C1CC1,CC(C)[C@H]1c2ccc(F)cc2CC[C@@]1(CCN(C)CCCc1nc2ccccc2[nH]1)OC(=O)C1CC1
BRD-K78126613-001-27-7,menadione,CC1=CC(=O)c2ccccc2C1=O |t:1|,CC1=CC(=O)c2ccccc2C1=O
BRD-K78161388-001-01-2,TC-N-1752,CC(=O)Nc1cccc(Nc2ncnc(n2)N2CCC(CC2)OCc2ccc(OC(F)(F)F)cc2)c1C,CC(=O)Nc1cccc(Nc2ncnc(N3CCC(OCc4ccc(OC(F)(F)F)cc4)CC3)n2)c1C
BRD-K78177893-001-02-4,A-674563,Cc1[nH]nc2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2ccccc2)c1,Cc1[nH]nc2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12
BRD-K78185697-001-01-7,ademetionine,C[S+](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
BRD-K78294846-001-12-4,osthol,COc1ccc2ccc(=O)oc2c1CC=C(C)C,COc1ccc2ccc(=O)oc2c1CC=C(C)C
BRD-K78299798-001-02-2,mepiroxol,OCc1ccc[n+]([O-])c1,[O-][n+]1cccc(CO)c1
BRD-K78303961-001-02-3,glycitein,COc1cc2c(cc1O)occ(-c1ccc(O)cc1)c2=O,COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1O
BRD-K78318619-001-02-7,PF-4981517,Cc1ccc(cc1)-c1c(cnn1C)-c1nn(C)c2ncnc(N3CC[C@@H](C3)N3CCCCC3)c12,Cc1ccc(-c2c(-c3nn(C)c4ncnc(N5CC[C@H](N6CCCCC6)C5)c34)cnn2C)cc1
BRD-K78321730-001-10-8,methylparaben,COC(=O)c1ccc(O)cc1,COC(=O)c1ccc(O)cc1
BRD-K78342372-001-02-4,hematoxylin,Oc1ccc2[C@H]3c4cc(O)c(O)cc4C[C@@]3(O)COc2c1O,Oc1cc2c(cc1O)[C@@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2
BRD-K78355918-236-09-9,fusidic-acid,C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)[C@H]2[C@H](O)C[C@H]2\C([C@H](C[C@]12C)OC(C)=O)=C(/CCC=C(C)C)C(O)=O,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O
BRD-K78364995-236-16-7,cefotaxime,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(COC(C)=O)=C(N2C1=O)C(O)=O)c1csc(N)n1 |c:16|,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1
BRD-K78373679-001-03-7,Ro-3306,O=C1N=C(NCc2cccs2)S\C1=C/c1ccc2ncccc2c1 |t:2|,O=C1N=C(NCc2cccs2)S/C1=C\c1ccc2ncccc2c1
BRD-K78430341-001-02-5,VX-765,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)c1ccc(N)c(Cl)c1)C(C)(C)C,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)c1ccc(N)c(Cl)c1)C(C)(C)C
BRD-K78431006-001-10-2,crizotinib,C[C@@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
BRD-K78455053-001-01-2,wnt-c59,Cc1cc(ccn1)-c1ccc(CC(=O)Nc2ccc(cc2)-c2cccnc2)cc1,Cc1cc(-c2ccc(CC(=O)Nc3ccc(-c4cccnc4)cc3)cc2)ccn1
BRD-K78485176-001-06-0,olmesartan-medoxomil,CCCc1nc(c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1)C(C)(C)O,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
BRD-K78496197-001-03-9,SCS,Oc1ccccc1\C=N\NC(=O)c1ccccc1O,O=C(N/N=C/c1ccccc1O)c1ccccc1O
BRD-K78513633-001-13-2,lonidamine,OC(=O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
BRD-K78567475-001-01-4,dolastatin-10,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C
BRD-K78627070-001-01-5,altiratinib,Fc1ccc(NC(=O)C2(CC2)C(=O)Nc2cc(F)c(Oc3ccnc(NC(=O)C4CC4)c3)cc2F)cc1,O=C(Nc1cc(Oc2cc(F)c(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)ccn1)C1CC1
BRD-K78633253-001-10-3,EXO-1,COC(=O)c1ccccc1NC(=O)c1ccc(F)cc1,COC(=O)c1ccccc1NC(=O)c1ccc(F)cc1
BRD-K78637815-001-02-2,LY320135,COc1ccc(cc1)-c1oc2cc(OC)ccc2c1C(=O)c1ccc(cc1)C#N,COc1ccc(-c2oc3cc(OC)ccc3c2C(=O)c2ccc(C#N)cc2)cc1
BRD-K78643075-001-11-6,bromperidol,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Br)cc1,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1
BRD-K78659596-001-03-9,ixazomib,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O
BRD-K78666663-001-01-6,lemborexant,Cc1ncc(OC[C@]2(C[C@H]2C(=O)Nc2ccc(F)cn2)c2cccc(F)c2)c(C)n1,Cc1ncc(OC[C@@]2(c3cccc(F)c3)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1
BRD-K78666826-003-01-6,procaterol,CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12
BRD-K78692225-001-22-9,leflunomide,Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
BRD-K78712176-001-11-7,carbidopa,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(O)=O,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O
BRD-K78720403-001-01-6,SB-328437,COC(=O)[C@H](Cc1ccc(cc1)[N+]([O-])=O)NC(=O)c1cccc2ccccc12,COC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1cccc2ccccc12
BRD-K78759563-001-04-9,robenidine,C1=CC(=CC=C1C=NNC(=NN=CC2=CC=C(C=C2)Cl)N)Cl,NC(=NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1
BRD-K78781788-003-01-9,barnidipine,"COC(=O)C1=C(C)NC(C)=C([C@H]1c1cccc(c1)[N+]([O-])=O)C(=O)O[C@H]1CCN(Cc2ccccc2)C1 |c:4,9|",COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1
BRD-K78789465-001-01-6,pentagastrin,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
BRD-K78809024-001-02-4,SB-590885,CN(C)CCOc1ccc(cc1)-c1nc(c([nH]1)-c1ccc2\C(CCc2c1)=N\O)-c1ccncc1,CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c(c3)CC/C4=N\O)[nH]2)cc1
BRD-K78815826-001-13-8,suxibuzone,CCCCC1(COC(=O)CCC(O)=O)C(=O)N(N(C1=O)c1ccccc1)c1ccccc1,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
BRD-K78841970-001-11-2,aspartame,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(O)=O,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O
BRD-K78844995-001-02-6,N-[2-(piperidinylamino)ethyl]-4-iodobenzamide,Ic1ccc(cc1)C(=O)NCCN1CCCCC1,O=C(NCCN1CCCCC1)c1ccc(I)cc1
BRD-K78941306-001-02-4,SB-742457,O=S(=O)(c1ccccc1)c1cnc2c(cccc2c1)N1CCNCC1,O=S(=O)(c1ccccc1)c1cnc2c(N3CCNCC3)cccc2c1
BRD-K78959463-001-13-2,FPL-64176,COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cc1ccccc1,COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cc1ccccc1
BRD-K78960041-001-02-4,oxaliplatin,O=C1O[Pt]2(N[C@@H]3CCCC[C@H]3N2)OC1=O,O=C1[O][Pt]2([NH][C@@H]3CCCC[C@H]3[NH]2)[O]C1=O
BRD-K78973789-001-02-9,MMV-390048,CS(=O)(=O)c1ccc(cc1)-c1cnc(N)c(c1)-c1ccc(nc1)C(F)(F)F,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1
BRD-K78978711-003-01-3,KHS-101,CC(C)CNc1ccnc(NCc2csc(n2)-c2ccccc2)n1,CC(C)CNc1ccnc(NCc2csc(-c3ccccc3)n2)n1
BRD-K79090631-001-22-3,CGP-60474,OCCCNc1cc(ccn1)-c1ccnc(Nc2cccc(Cl)c2)n1,OCCCNc1cc(-c2ccnc(Nc3cccc(Cl)c3)n2)ccn1
BRD-K79092138-001-10-2,nitrofurazone,NC(=O)N\N=C\c1ccc(o1)[N+]([O-])=O,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1
BRD-K79095980-001-09-6,broxuridine,OC[C@H]1O[C@H](C[C@@H]1O)n1cc(Br)c(=O)[nH]c1=O,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1Br
BRD-K79102359-003-01-6,idalopirdine,FC(F)C(F)(F)COc1cccc(CNCCc2c[nH]c3cc(F)ccc23)c1,Fc1ccc2c(CCNCc3cccc(OCC(F)(F)C(F)F)c3)c[nH]c2c1
BRD-K79107392-003-01-4,delphinidin,Oc1cc(O)c2cc(O)c([o+]c2c1)-c1cc(O)c(O)c(O)c1,Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1
BRD-K79116891-003-14-4,proxymetacaine,CCCOc1ccc(cc1N)C(=O)OCCN(CC)CC,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N
BRD-K79124250-001-08-9,ioxaglic-acid,CNC(=O)c1c(I)c(N(C)C(C)=O)c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(O)=O)c(I)c(C(=O)NCCO)c2I)c1I,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I
BRD-K79131256-001-17-9,albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1
BRD-K79132813-001-10-9,"1h,1'h-2,2'-bibenzo[d]imidazole",c1ccc2[nH]c(nc2c1)-c1nc2ccccc2[nH]1,c1ccc2[nH]c(-c3nc4ccccc4[nH]3)nc2c1
BRD-K79145628-001-05-5,nimorazole,[O-][N+](=O)c1cncn1CCN1CCOCC1,O=[N+]([O-])c1cncn1CCN1CCOCC1
BRD-K79145749-003-02-2,dibenzepine,CN(C)CCN1c2ccccc2N(C)c2ccccc2C1=O,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21
BRD-K79239947-001-06-8,PF-573228,CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4NC(=O)CCc4c3)ncc2C(F)(F)F)c1,CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1
BRD-K79254416-001-21-8,decitabine,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
BRD-K79259477-001-04-9,NVP-BHG712,Cc1ccc(cc1Nc1nc(nc2n(C)ncc12)-c1cccnc1)C(=O)Nc1cccc(c1)C(F)(F)F,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C
BRD-K79277568-003-04-7,methoxyamine,CON,CON
BRD-K79294107-300-01-6,PLX647,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncccc34)cn2)cc1,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncccc34)cn2)cc1
BRD-K79315489-001-07-8,erythritol,OC[C@H](O)[C@H](O)CO,OC[C@@H](O)[C@@H](O)CO
BRD-K79337272-001-01-6,LSN-2463359,CC(C)NC(=O)c1ccc(cn1)C#Cc1ccncc1,CC(C)NC(=O)c1ccc(C#Cc2ccncc2)cn1
BRD-K79353516-001-04-3,CY208-243,CN1Cc2ccccc2[C@H]2[C@H]1Cc1c[nH]c3cccc2c13,CN1Cc2ccccc2[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
BRD-K79392608-001-03-9,meldonium,C[N+](C)(C)NCCC(O)=O,C[N+](C)(C)NCCC(=O)O
BRD-K79402892-001-06-7,sitosterol,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C |t:13|,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
BRD-K79404599-001-09-3,enzastaurin,Cn1cc(C2=C(C(=O)NC2=O)c2cn(C3CCN(Cc4ccccn4)CC3)c3ccccc23)c2ccccc12 |t:4|,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21
BRD-K79424231-001-02-9,NM107,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O
BRD-K79425933-001-09-3,benperidol,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
BRD-K79437791-001-05-7,acetyl-farnesyl-cysteine,CC(C)=CCC\C(C)=C\CC\C(C)=C\CSC[C@H](NC(C)=O)C(O)=O,CC(=O)N[C@@H](CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)O
BRD-K79450420-001-01-8,epacadostat,NS(=O)(=O)NCCNc1nonc1C(NO)=Nc1ccc(F)c(Br)c1,NS(=O)(=O)NCCNc1nonc1C(=Nc1ccc(F)c(Br)c1)NO
